34,3205073.4909,10766159158.0,digibyte,1536400745.0,273180328.0,21000000000.0,DigiByte,-0.24,-2.27,-24.4,3.9e-06,0.0253739819,35,DGB,10766159158.0
35,194468.667899,668228.0,maker,1536400706.0,261461386.0,,Maker,-0.06,-0.32,-15.84,0.06008466,391.275845807,36,MKR,1000000.0
36,3669130.34266,277066753.0,steem,1536400705.0,229296735.0,,Steem,-0.1,-0.82,-13.99,0.00012708,0.8275866099,37,STEEM,294040847.0
37,3238970.03175,233020472.0,aeternity,1536400707.0,229071552.0,,Aeternity,-0.08,-0.03,-16.69,0.00015096,0.983053336,38,AE,273685830.0
38,3285949.75576,15172086051.0,verge,1536400699.0,216941978.0,16555000000.0,Verge,0.09,1.09,-9.9,2.2e-06,0.0142987574,39,XVG,15172086051.0
39,3106434.66719,36724159815.0,siacoin,1536400701.0,212529804.0,,Siacoin,-0.34,-0.06,-18.61,8.9e-07,0.0057871931,40,SC,36724159815.0
40,34793442.5715,133214575156.0,holo,1536400725.0,203405676.0,,Holo,3.76,31.61,87.2,2.3e-07,0.0015269026,41,HOT,177619433541.0
41,4528116.18015,100000000.0,waves,1536400706.0,192976623.0,,Waves,0.17,-0.8,-9.86,0.00029634,1.9297662287,42,WAVES,100000000.0
42,6310325.89941,108040901033.0,pundi-x,1536400717.0,186887052.0,,Pundi X,-0.58,1.97,-10.17,2.7e-07,0.0017297806,43,NPXS,280255193861.0
43,45685756.4103,1002499275.0,bytom,1536400702.0,179993042.0,,Bytom,-0.08,0.81,-15.54,2.757e-05,0.1795443116,44,BTM,1407000000.0
44,3929690.85437,1000000000.0,basic-attention-token,1536400701.0,176687277.0,,Basic Attention Token,0.03,-0.61,-21.19,2.713e-05,0.1766872775,45,BAT,1500000000.0
45,4746824.47141,11000000.0,augur,1536400704.0,172524428.0,,Augur,0.09,-1.9,-21.09,0.00240845,15.6840389163,46,REP,11000000.0
46,5471533.09701,50251087.0,metaverse,1536400708.0,161432968.0,100000000.0,Metaverse ETP,-0.25,4.9,-5.13,0.00049332,3.2125269084,47,ETP,56325220.0
47,7077992.74533,40144099.0,waltonchain,1536400709.0,158088845.0,100000000.0,Waltonchain,0.03,1.28,-17.93,0.00060473,3.9380344137,48,WTC,70000000.0
48,3809230.97871,37004027.0,populous,1536400704.0,155049417.0,53252246.0,Populous,-0.35,3.02,-4.23,0.00064343,4.1900687467,49,PPT,53252246.0
49,1405219.3579,99005707.0,stratis,1536400706.0,152326112.0,,Stratis,0.04,0.44,-7.68,0.00023626,1.538558905,50,STRAT,99005707.0
50,3942273.12789,959242000.0,golem-network-tokens,1536400706.0,141269223.0,,Golem,0.05,2.52,-16.99,2.262e-05,0.1472717234,51,GNT,1000000000.0
51,631699.844165,109612942.0,komodo,1536400709.0,128092299.0,,Komodo,-0.48,-0.26,-12.97,0.00017945,1.168587363,52,KMD,109612942.0
52,10407545.4976,3470483788.0,status,1536400723.0,125033236.0,,Status,0.46,-0.13,-15.99,5.53e-06,0.0360276098,53,SNT,6804870174.0
53,15378007.6365,377392092.0,mithril,1536400720.0,113984131.0,,Mithril,0.71,-0.64,-6.63,4.638e-05,0.3020310542,54,MITH,1000000000.0
54,10392906.9014,43455004.0,hshare,1536400711.0,112738915.0,84000000.0,Hshare,-0.24,-0.3,-18.86,0.0003984,2.5943827865,55,HSR,43455004.0
55,86945.8063664,90730576.0,kucoin-shares,1536400702.0,111754525.0,,KuCoin Shares,-0.24,-2.39,-13.82,0.00018914,1.2317184613,56,KCS,180730576.0
56,2004624.45061,106152493.0,wanchain,1536400718.0,110742180.0,,Wanchain,1.77,2.05,-23.71,0.0001602,1.0432367324,57,WAN,210000000.0
57,249217.936277,380985527.0,rchain,1536400711.0,108096750.0,1000000000.0,RChain,-1.95,-11.97,-22.89,4.357e-05,0.2837292814,58,RHOC,870663574.0
58,1268001.42588,452552412.0,maidsafecoin,1536400749.0,106540089.0,,MaidSafeCoin,-0.12,1.46,-16.79,3.622e-05,0.2354204423,59,MAID,452552412.0
59,6835612.59743,8400000000.0,iostoken,1536400718.0,104853064.0,,IOST,0.03,4.18,-22.24,1.92e-06,0.0124825076,60,IOST,21000000000.0
60,767008.393316,998999495.0,ardor,1536400705.0,100701633.0,998999495.0,Ardor,-0.35,0.48,-13.38,1.548e-05,0.1008024868,61,ARDR,998999495.0
61,133655.161665,62463334.0,moac,1536400714.0,100355244.0,,MOAC,0.07,-11.77,-29.31,0.00024671,1.6066264546,62,MOAC,151205864.0
62,1393376.97028,28808713174.0,reddcoin,1536400750.0,97358347.0,,ReddCoin,-1.06,2.84,-15.54,5.2e-07,0.0033794757,63,RDD,28808713174.0
63,1923469.96625,206986994.0,aion,1536400712.0,96726055.0,,Aion,0.14,5.73,-23.7,7.176e-05,0.467304989,64,AION,465934587.0
64,3481908.02638,45450076.0,cryptonex,1536400710.0,96053269.0,210000000.0,Cryptonex,0.17,1.12,-6.31,0.00032453,2.1133797344,65,CNX,106887701.0
65,31058.1914086,325226613094.0,dentacoin,1536400708.0,95710334.0,8000000000000.0,Dentacoin,-0.67,-3.3,-17.63,5e-08,0.0002942881,66,DCN,1963173416169.0
66,459302.025859,350000000.0,chainlink,1536400713.0,94127841.0,,Chainlink,0.12,1.01,-17.35,4.13e-05,0.2689366884,67,LINK,1000000000.0
67,6962829.79151,250000000.0,aelf,1536400714.0,93442987.0,1000000000.0,aelf,-0.13,0.46,-9.91,5.74e-05,0.3737719464,68,ELF,280000000.0
68,9091613.33611,50000200.0,huobi-token,1536400717.0,85575806.0,,Huobi Token,-0.21,-0.46,-20.54,0.00026282,1.7115092657,69,HT,500000000.0
69,245942.773783,2000000.0,digixdao,1536400704.0,82699124.0,,DigixDAO,-0.45,-2.03,-20.36,0.00634968,41.3495619956,70,DGD,2000000.0
70,156917.957861,442866.0,mixin,1536400711.0,81092147.0,,Mixin,0.01,-3.21,-18.16,0.02811818,183.107677638,71,XIN,1000000.0
71,571939.948581,4671913.0,zencash,1536400702.0,80236821.0,21000000.0,Horizen,0.3,-2.41,-10.65,0.0026373,17.1742987514,72,ZEN,4671913.0
72,1338154.66503,350000000.0,qash,1536400714.0,79509416.0,,QASH,-0.3,2.81,-2.87,3.488e-05,0.2271697607,73,QASH,1000000000.0
73,13092183.0415,77308882.0,trueusd,1536400716.0,77877490.0,,TrueUSD,-0.16,-0.02,0.73,0.00015469,1.007355021,74,TUSD,77308882.0
74,726005.314057,5010848189.0,funfair,1536400702.0,77872396.0,,FunFair,0.18,2.15,-13.46,2.39e-06,0.0155407614,75,FUN,10999873621.0
75,374783.148696,21535202734.0,dropil,1536400723.0,74949846.0,,Dropil,0.05,1.23,33.23,5.3e-07,0.0034803408,76,DROP,30000000000.0
76,6621547.37712,15793831.0,mco,1536400706.0,72141446.0,,MCO,-0.09,0.87,2.97,0.00070142,4.5676977333,77,MCO,31587682.0
77,352952.439015,105015192.0,ark,1536400707.0,71867234.0,,Ark,-1.43,-0.15,-24.76,0.00010509,0.6843508293,78,ARK,136265192.0
78,3446543.37823,45500000.0,nebulas-token,1536400711.0,71696625.0,100000000.0,Nebulas,-0.05,1.32,-19.25,0.00024197,1.5757499948,79,NAS,100000000.0
79,410571.767746,62114150.0,monacoin,1536400749.0,71483127.0,,MonaCoin,-0.23,-2.19,-22.6,0.00017707,1.1508348348,80,MONA,62114150.0
80,2167420.92378,10128375.0,gas,1536400708.0,71138754.0,100000000.0,Gas,-0.26,1.33,-2.07,0.00107857,7.0237085018,81,GAS,17190378.0
81,2525696.447,53074566.0,bancor,1536400709.0,71033697.0,,Bancor,-0.06,-1.67,-21.21,0.00020552,1.3383754629,82,BNT,77743764.0
82,607546.471029,60000000.0,gxchain,1536400710.0,70905817.0,100000000.0,GXChain,-0.42,1.0,-20.09,0.00018147,1.1817636198,83,GXS,100000000.0
83,2105463.81964,998999942.0,nxt,1536400744.0,68246260.0,1000000000.0,Nxt,-0.48,-1.46,-8.43,1.051e-05,0.0683145787,84,NXT,998999942.0
84,5837358.22841,109307861.0,tenx,1536400704.0,67821938.0,,TenX,-0.47,-1.84,-5.95,9.528e-05,0.6204671605,85,PAY,205218256.0
85,2837326.17656,1050141509.0,decentraland,1536400714.0,66784759.0,,Decentraland,-0.69,4.34,-19.65,9.77e-06,0.0635959618,86,MANA,2644403343.0
86,344130.53757,932901783.0,wax,1536400717.0,64494942.0,,WAX,0.1,-1.37,-13.83,1.062e-05,0.0691336889,87,WAX,1850000000.0
87,585137.734901,8040836.0,elastos,1536400720.0,64333452.0,,Elastos,-0.14,2.04,-21.58,0.00122862,8.0008409555,88,ELA,33993315.0
88,4514371.97523,695223307.0,cybermiles,1536400710.0,63385810.0,,CyberMiles,0.73,4.32,-11.53,1.4e-05,0.0911733103,89,CMT,1000000000.0
89,134642.642868,20524490.0,bitcoin-private,1536400722.0,62593208.0,21000000.0,Bitcoin Private,-0.54,0.46,-33.46,0.00046831,3.0496839419,90,BTCP,20524490.0
90,2827907.23994,378679031.0,power-ledger,1536400712.0,62163040.0,,Power Ledger,0.01,-0.82,-18.08,2.521e-05,0.1641575984,91,POWR,1000000000.0
91,2193898.15199,664002689.0,theta-token,1536400717.0,61534280.0,,Theta Token,-0.16,3.26,-10.6,1.423e-05,0.0926717334,92,THETA,1000000000.0
92,569068.433016,5591776.0,zcoin,1536400705.0,60875052.0,21400000.0,ZCoin,-0.64,-0.58,-17.01,0.00167175,10.8865335939,93,XZC,5591776.0
93,291587.971077,756097560976.0,kin,1536400707.0,59820768.0,,Kin,0.83,8.55,-18.78,1e-08,7.91178e-05,94,KIN,10000000000000.0
94,186968.111302,56781166.0,pivx,1536400706.0,58654513.0,,PIVX,0.34,0.78,-12.54,0.00015863,1.0329923934,95,PIVX,56781166.0
95,4030041.53306,134132697.0,kyber-network,1536400711.0,57897693.0,,Kyber Network,-0.31,-1.71,-21.25,6.628e-05,0.4316448857,96,KNC,215625349.0
96,328487.769205,3460132237.0,aurora,1536400720.0,57133438.0,,Aurora,2.4,1.45,-24.97,2.54e-06,0.0165119231,97,AOA,10000000000.0
97,2864598.09268,572074043.0,loopring,1536400710.0,56697790.0,,Loopring,1.1,0.46,-19.51,1.522e-05,0.0991091805,98,LRC,1374956262.0
98,130748.727322,1288862.0,bitcoindark,1536400696.0,56210961.0,,BitcoinDark,0.01,-5.69,170.25,0.00669723,43.6128563028,99,BTCD,1288862.0
99,2307098.03863,40000000.0,nuls,1536400713.0,54126979.0,,Nuls,-0.19,-0.04,-25.54,0.00020779,1.3531744742,100,NULS,40000000.0
100,1060029.86431,42118422.0,emercoin,1536400696.0,54005792.0,,Emercoin,-0.44,-7.57,-17.57,0.0001969,1.2822368256,101,EMC,42118422.0
101,54123.7841685,181107081.0,odem,1536400714.0,53245610.0,,ODEM,-0.01,7.12,-13.59,4.515e-05,0.2940007071,102,ODE,268946131.0
102,2871670.30993,591394871.0,loom-network,1536400718.0,51064399.0,,Loom Network,-0.44,0.97,-29.61,1.326e-05,0.0863456918,103,LOOM,1000000000.0
103,445455.587894,58447015.0,nexus,1536400704.0,50426915.0,,Nexus,0.34,2.97,-9.88,0.00013249,0.8627799899,104,NXS,58447015.0
104,1175991.58374,74836171.0,enigma-project,1536400704.0,50205720.0,,Enigma,2.77,3.06,-22.84,0.00010302,0.6708750498,105,ENG,150000000.0
105,10406761.8531,149792458.0,cortex,1536400718.0,49900978.0,,Cortex,-0.24,8.43,-14.14,5.116e-05,0.3331341188,106,CTXC,299792458.0
106,163143.261042,96727971.0,tatatu,1536400719.0,49713861.0,,TaTaTu,0.19,-5.76,-37.45,7.892e-05,0.5139553815,107,TTU,10000000000.0
107,279496.977077,539759934.0,syscoin,1536400696.0,48837860.0,888000000.0,Syscoin,0.18,-4.29,-16.82,1.389e-05,0.0904807057,108,SYS,539759934.0
108,950162.538966,238421940.0,dragonchain,1536400717.0,46477262.0,,Dragonchain,0.38,2.45,-5.9,2.993e-05,0.1949370164,109,DRGN,433494437.0
109,617030.212039,282365107.0,polymath-network,1536400717.0,46274371.0,,Polymath,0.31,-1.31,-25.75,2.517e-05,0.1638813371,110,POLY,1000000000.0
110,59755.3605229,8745102.0,factom,1536400703.0,45361000.0,,Factom,0.17,2.19,-14.12,0.00079652,5.1870178775,111,FCT,8745102.0
111,60842398.5862,102339166.0,bibox-token,1536400713.0,44828891.0,,Bibox Token,-0.12,3.46,-11.21,6.727e-05,0.438042375,112,BIX,267941449.0
112,915450.043123,146982293047.0,nexty,1536400718.0,44805343.0,180000000000.0,Nexty,-4.84,7.75,25.05,5e-08,0.000304835,113,NTY,180000000000.0
113,297660.624991,383021000.0,substratum,1536400710.0,44600368.0,,Substratum,0.87,0.68,-29.4,1.788e-05,0.1164436636,114,SUB,472000000.0
114,4224147.90482,42906548.0,dai,1536400709.0,43250264.0,,Dai,-0.03,-0.37,0.83,0.00015479,1.0080108281,115,DAI,42906548.0
115,217459.035338,7841695799.0,electroneum,1536400711.0,42668166.0,21000000000.0,Electroneum,0.46,7.03,-7.94,8.4e-07,0.0054411912,116,ETN,7841695799.0
116,822577.888841,17241387101.0,dent,1536400713.0,42490214.0,,Dent,0.36,-0.23,-16.51,3.8e-07,0.0024644313,117,DENT,100000000000.0
117,253892.363599,98930340.0,iconomi,1536400704.0,39181256.0,,Iconomi,0.28,-1.33,-18.49,6.082e-05,0.3960489399,118,ICN,98930340.0
118,1773545.59624,200000000.0,tokenomy,1536400714.0,39083004.0,,Tokenomy,1.95,23.15,24.2,3.001e-05,0.1954150211,119,TEN,200000000.0
119,439960.954788,440057074.0,scryinfo,1536400715.0,39059359.0,,Scry.info,-0.05,-3.67,-4.65,1.363e-05,0.0887597563,120,DDD,1000000000.0
120,35551.3628535,662811.0,byteball,1536400705.0,38945093.0,,Byteball Bytes,3.74,-1.71,-25.79,0.00902285,58.7574838801,121,GBYTE,1000000.0
121,3051981.93119,342699966.0,civic,1536400709.0,38792164.0,,Civic,-0.14,1.28,-22.06,1.738e-05,0.1131957041,122,CVC,1000000000.0
122,476174.632041,70837314.0,groestlcoin,1536400752.0,38568440.0,105000000.0,Groestlcoin,0.19,1.85,-13.85,8.377e-05,0.5444650245,123,GRS,70837314.0
123,896282.962824,2036645.0,veritaseum,1536400704.0,38212118.0,,Veritaseum,-1.36,-1.91,-29.58,0.00288115,18.7622827221,124,VERI,100000000.0
124,84412.9268158,49508132.0,linkey,1536400725.0,37954103.0,,Linkey,-0.04,-9.82,-6.04,0.00011772,0.7666236202,125,LKY,195000000.0
125,17813596.8077,527819169.0,gifto,1536400708.0,36652312.0,,Gifto,0.05,-1.6,-20.03,1.066e-05,0.0694410402,126,GTO,1000000000.0
126,5968125.12284,169887223.0,waykichain,1536400704.0,36283260.0,,WaykiChain,-0.22,3.22,-11.58,3.28e-05,0.2135726248,127,WICC,210000000.0
127,1095969.36431,135787439.0,storj,1536400710.0,36145596.0,,Storj,-0.05,0.92,-20.83,4.088e-05,0.2661924865,128,STORJ,424999998.0
128,1844668.95496,761158535.0,enjin-coin,1536400714.0,35046968.0,,Enjin Coin,0.25,0.9,1.22,7.07e-06,0.0460442423,129,ENJ,1000000000.0
129,4553769.05907,150000000.0,matrix-ai-network,1536400718.0,34662558.0,1000000000.0,Matrix AI Network,1.39,-0.43,-15.95,3.549e-05,0.2310837211,130,MAN,250000000.0
130,967896.38094,4509788612.0,storm,1536400711.0,34384635.0,,Storm,0.02,-1.04,-17.2,1.17e-06,0.007624445,131,STORM,10000000000.0
131,235804.002672,82353022.0,nectar,1536400718.0,33906175.0,,Nectar,-1.35,18.69,29.42,6.322e-05,0.4117174362,132,NEC,1007949847.0
132,1284622.74956,1104590.0,gnosis-gno,1536400708.0,33268325.0,,Gnosis,-0.04,0.22,-10.76,0.00462499,30.1182563008,133,GNO,10000000.0
133,1021677.87361,62660371.0,santiment,1536400704.0,32497105.0,,Santiment Network Token,1.28,2.66,-24.82,7.964e-05,0.5186229289,134,SAN,83337000.0
134,2834701.84871,71895993.0,salt,1536400713.0,32414450.0,,SALT,0.1,0.24,-23.03,6.923e-05,0.4508519781,135,SALT,120000000.0
135,158979.693354,761143950.0,ignis,1536400708.0,32379119.0,999449694.0,Ignis,0.75,-0.92,-13.41,6.53e-06,0.0425400728,136,IGNIS,999449694.0
136,46279.2835565,794146958.0,centrality,1536400715.0,32031855.0,,Centrality,-3.99,3.2,-12.49,6.19e-06,0.0403349209,137,CENNZ,1200000000.0
137,215985.015305,45881175.0,vertcoin,1536400745.0,31860085.0,84000000.0,Vertcoin,0.7,0.41,-9.97,0.00010684,0.6944042886,138,VTC,45881175.0
138,548252.943172,10000000.0,skycoin,1536400706.0,31637925.0,100000000.0,Skycoin,-0.07,-3.6,-28.5,0.00048583,3.1637924523,139,SKY,25000000.0
139,548877.492135,700000000.0,digitex-futures,1536400717.0,31073847.0,,Digitex Futures,2.22,59.49,135.41,6.82e-06,0.0443912105,140,DGTX,1000000000.0
140,575997.511652,32687957978.0,noah-coin,1536400717.0,30940379.0,,Noah Coin,-0.68,-1.58,-51.09,1.5e-07,0.0009465375,141,NOAH,91584000000.0
141,234218.645251,1760580000.0,ravencoin,1536400717.0,30896075.0,21000000000.0,Ravencoin,-1.26,-5.57,-22.79,2.69e-06,0.017548805,142,RVN,1760580000.0
142,5351436.90996,79494284.0,ethos,1536400707.0,30637647.0,,Ethos,0.26,-0.8,-23.72,5.918e-05,0.3854069229,143,ETHOS,222295208.0
143,218525.582161,80070793.0,rlc,1536400706.0,30313158.0,,iExec RLC,0.66,-3.09,-12.09,5.813e-05,0.3785794677,144,RLC,86999785.0
144,652532.709945,1053773052.0,smartcash,1536400711.0,30196475.0,5000000000.0,SmartCash,0.43,-0.48,-21.69,4.4e-06,0.0286555773,145,SMART,1654817331.0
145,361316.606385,523036421.0,dignity,1536400717.0,30020951.0,,Dignity,-1.55,-5.27,-17.64,8.81e-06,0.0573974393,146,DIG,3000000000.0
146,467552.570443,541569802.0,endor-protocol,1536400723.0,29838918.0,,Endor Protocol,-0.03,-12.86,20.55,8.46e-06,0.0550970861,147,EDR,1469240685.0
147,337973.772305,88733978.0,bread,1536400707.0,28675833.0,,Bread,-0.39,11.36,-10.59,4.963e-05,0.3231663176,148,BRD,88862718.0
148,197608.904517,629990099.0,bnktothefuture,1536400720.0,28524207.0,,BnkToTheFuture,-0.29,2.27,-8.61,6.95e-06,0.0452772306,149,BFT,1000000000.0
149,2429760.83577,505315843.0,gochain,1536400717.0,28271594.0,,GoChain,0.07,0.95,-9.54,8.59e-06,0.0559483635,150,GO,1013953310.0
150,391826.11314,726160902.0,request-network,1536400715.0,28241115.0,,Request Network,-0.61,-1.36,-22.66,5.97e-06,0.0388909884,151,REQ,999990665.0
151,32633782.8769,93579916.0,arcblock,1536400718.0,28210115.0,,Arcblock,-1.01,17.63,19.55,4.629e-05,0.3014548049,152,ABT,186000000.0
152,2355290.50085,6774940000.0,cube,1536400717.0,28208950.0,,Cube,0.39,-5.34,-19.94,6.4e-07,0.0041637195,153,AUTO,7200000000.0
153,34197.0501096,27000000.0,bridgecoin,1536400713.0,27964036.0,27000000.0,BridgeCoin,-0.8,5.25,4.0,0.00015904,1.0357050328,154,BCO,27000000.0
154,769928.958069,560000010.0,nexo,1536400717.0,27941570.0,,Nexo,0.03,-3.28,-20.07,7.66e-06,0.0498956601,155,NEXO,1000000000.0
155,3826584.95568,29684331.0,fusion,1536400720.0,27602120.0,,Fusion,0.18,-2.98,-24.01,0.00014279,0.9298548664,156,FSN,57344000.0
156,342042.532457,24944273.0,peercoin,1536400741.0,27525026.0,,Peercoin,0.1,-0.35,-13.55,0.00016978,1.1034607113,157,PPC,24944273.0
157,86801.5966646,14736400.0,namecoin,1536400742.0,27478806.0,,Namecoin,3.15,22.97,0.47,0.00028691,1.864689204,158,NMC,14736400.0
158,3165509.24194,37302632.0,high-performance-blockchain,1536400711.0,27132297.0,,High Performance Blockchain,-0.04,-1.2,-21.59,0.00011169,0.7273561035,159,HPB,100000000.0
159,1187403.78637,79546520.0,crypterium,1536400717.0,26994323.0,,Crypterium,-0.52,2.85,-14.03,5.211e-05,0.3393526537,160,CRPT,99983577.0
160,9826.19932771,1543157590.0,safe-exchange-coin,1536400704.0,26730755.0,2147483647.0,Safe Exchange Coin,-0.73,4.83,-7.63,2.66e-06,0.0173221164,161,SAFEX,2147483647.0
161,64533.4354071,249630169.0,whitecoin,1536400748.0,26394104.0,,WhiteCoin,3.45,1.95,-2.12,1.627e-05,0.1057328287,162,XWC,249630169.0
162,174125.783235,1060163761.0,cybervein,1536400717.0,26350927.0,,CyberVein,1.16,-3.47,-22.42,3.82e-06,0.0248555247,163,CVT,2147483648.0
163,23747.7391575,40346578.0,c20,1536400718.0,26348385.0,,CRYPTO20,0.73,0.13,-12.87,0.00010028,0.6530512905,164,C20,40656082.0
164,95578.4575479,13508396.0,neblio,1536400708.0,26301846.0,,Neblio,0.23,1.32,-25.12,0.00029899,1.9470740188,165,NEBL,14252655.0
165,80102.6138151,32037012874.0,telcoin,1536400718.0,26224828.0,,Telcoin,6.33,6.54,7.46,1.3e-07,0.0008185791,166,TEL,100000000000.0
166,1451350.03291,50168936.0,raiden-network-token,1536400714.0,26190504.0,,Raiden Network Token,0.03,-8.75,-1.77,8.017e-05,0.5220462241,167,RDN,100000000.0
167,3089867.95511,801649919.0,quarkchain,1536400718.0,26049622.0,,QuarkChain,-0.16,-0.16,-12.41,4.99e-06,0.0324950099,168,QKC,10000000000.0
168,9755121.65012,4511675809.0,nucleus-vision,1536400718.0,25922586.0,,Nucleus Vision,0.19,0.15,-25.79,8.8e-07,0.0057456669,169,NCASH,10000000000.0
169,57603850.9837,46448735.0,truechain,1536400721.0,25683325.0,,TrueChain,0.41,-1.72,-2.33,8.491e-05,0.5529391731,170,TRUE,100000000.0
170,2844.88822899,18326892.0,bitcoin-interest,1536400717.0,24930371.0,22300000.0,Bitcoin Interest,-1.41,-8.19,17.72,0.00020889,1.3603164229,171,BCI,18326892.0
171,161108.866906,8069480.0,particl,1536400710.0,24495650.0,,Particl,0.31,1.69,-8.69,0.00046615,3.0355921271,172,PART,9065480.0
172,3045755.03959,665479436.0,achain,1536400709.0,24456543.0,1000000000.0,Achain,-0.46,6.82,-24.77,5.64e-06,0.0367502618,173,ACT,1000000000.0
